Freq.	V(n61p1)
2.27509743077203e+01	(1.36960896477225e+01dB,-3.89032375432167e-02°)
2.28034207200038e+01	(1.36960881962235e+01dB,-3.89929119413979e-02°)
2.28559880337539e+01	(1.36960867403851e+01dB,-3.90827919757545e-02°)
2.29086765276773e+01	(1.36960852901113e+01dB,-3.91728826151124e-02°)
2.29614864811232e+01	(1.36960838232623e+01dB,-3.92631727003298e-02°)
2.30144181740847e+01	(1.36960823512451e+01dB,-3.93536826007944e-02°)
2.30674718872003e+01	(1.36960809062532e+01dB,-3.94443921858312e-02°)
2.31206479017555e+01	(1.36960794403199e+01dB,-3.95353194637851e-02°)
2.31739464996844e+01	(1.36960779811447e+01dB,-3.96264496455314e-02°)
2.32273679635707e+01	(1.36960765176320e+01dB,-3.97177888104122e-02°)
2.32809125766497e+01	(1.36960750467490e+01dB,-3.98093428849229e-02°)
2.33345806228096e+01	(1.36960735524013e+01dB,-3.99011019246327e-02°)
2.33883723865931e+01	(1.36960720981725e+01dB,-3.99930794794082e-02°)
2.34422881531988e+01	(1.36960706341087e+01dB,-4.00852658982737e-02°)
2.34963282084826e+01	(1.36960691574936e+01dB,-4.01776674804635e-02°)
2.35504928389597e+01	(1.36960676878199e+01dB,-4.02702774121706e-02°)
2.36047823318053e+01	(1.36960661928403e+01dB,-4.03631065458646e-02°)
2.36591969748571e+01	(1.36960647230667e+01dB,-4.04561462401915e-02°)
2.37137370566161e+01	(1.36960632530169e+01dB,-4.05493988969569e-02°)
2.37684028662483e+01	(1.36960617670527e+01dB,-4.06428638215211e-02°)
2.38231946935865e+01	(1.36960602554616e+01dB,-4.07365521787765e-02°)
2.38781128291313e+01	(1.36960587875932e+01dB,-4.08304504147073e-02°)
2.39331575640534e+01	(1.36960573009183e+01dB,-4.09245690341728e-02°)
2.39883291901945e+01	(1.36960558177970e+01dB,-4.10189039024627e-02°)
2.40436280000689e+01	(1.36960543214368e+01dB,-4.11134543816552e-02°)
2.40990542868655e+01	(1.36960528297039e+01dB,-4.12082257737666e-02°)
2.41546083444489e+01	(1.36960513276615e+01dB,-4.13032101008709e-02°)
2.42102904673613e+01	(1.36960498442330e+01dB,-4.13984195405734e-02°)
2.42661009508237e+01	(1.36960483076475e+01dB,-4.14938430434788e-02°)
2.43220400907377e+01	(1.36960468114670e+01dB,-4.15894880145527e-02°)
2.43781081836871e+01	(1.36960453258768e+01dB,-4.16853580219092e-02°)
2.44343055269393e+01	(1.36960438292339e+01dB,-4.17814443542654e-02°)
2.44906324184470e+01	(1.36960423274495e+01dB,-4.18777520073677e-02°)
2.45470891568498e+01	(1.36960408050113e+01dB,-4.19742825538853e-02°)
2.46036760414758e+01	(1.36960392834278e+01dB,-4.20710324924297e-02°)
2.46603933723429e+01	(1.36960377900141e+01dB,-4.21680171762429e-02°)
2.47172414501608e+01	(1.36960362902187e+01dB,-4.22652153330561e-02°)
2.47742205763324e+01	(1.36960347770895e+01dB,-4.23626385575196e-02°)
2.48313310529552e+01	(1.36960332530519e+01dB,-4.24602848352965e-02°)
2.48885731828234e+01	(1.36960317275988e+01dB,-4.25581614357647e-02°)
2.49459472694291e+01	(1.36960302141636e+01dB,-4.26562582098327e-02°)
2.50034536169638e+01	(1.36960286870847e+01dB,-4.27545851993481e-02°)
2.50610925303206e+01	(1.36960271561547e+01dB,-4.28531384377480e-02°)
2.51188643150953e+01	(1.36960256592575e+01dB,-4.29519165571618e-02°)
2.51767692775881e+01	(1.36960241094302e+01dB,-4.30509203154639e-02°)
2.52348077248053e+01	(1.36960225963032e+01dB,-4.31501579833909e-02°)
2.52929799644609e+01	(1.36960210604024e+01dB,-4.32496222956726e-02°)
2.53512863049786e+01	(1.36960195301712e+01dB,-4.33493170113407e-02°)
2.54097270554925e+01	(1.36960179893889e+01dB,-4.34492380502334e-02°)
2.54683025258499e+01	(1.36960164514040e+01dB,-4.35493871897258e-02°)
2.55270130266120e+01	(1.36960148992988e+01dB,-4.36497732506001e-02°)
2.55858588690559e+01	(1.36960133814080e+01dB,-4.37503918988640e-02°)
2.56448403651767e+01	(1.36960118434083e+01dB,-4.38512368461607e-02°)
2.57039578276881e+01	(1.36960102938088e+01dB,-4.39523162250354e-02°)
2.57632115700252e+01	(1.36960087420253e+01dB,-4.40536302331112e-02°)
2.58226019063454e+01	(1.36960072100681e+01dB,-4.41551768138696e-02°)
2.58821291515304e+01	(1.36960056605880e+01dB,-4.42569563880306e-02°)
2.59417936211876e+01	(1.36960041019252e+01dB,-4.43589741781472e-02°)
2.60015956316522e+01	(1.36960025441075e+01dB,-4.44612222265395e-02°)
2.60615354999884e+01	(1.36960009881672e+01dB,-4.45637066986225e-02°)
2.61216135439915e+01	(1.36959994485280e+01dB,-4.46664299935876e-02°)
2.61818300821893e+01	(1.36959978674783e+01dB,-4.47693817873402e-02°)
2.62421854338439e+01	(1.36959963382090e+01dB,-4.48725854950999e-02°)
2.63026799189533e+01	(1.36959947780153e+01dB,-4.49760185682821e-02°)
2.63633138582533e+01	(1.36959931758939e+01dB,-4.50796895393899e-02°)
2.64240875732189e+01	(1.36959916331121e+01dB,-4.51836021095199e-02°)
2.64850013860665e+01	(1.36959900730555e+01dB,-4.52877553658141e-02°)
2.65460556197548e+01	(1.36959885039584e+01dB,-4.53921427665379e-02°)
2.66072505979875e+01	(1.36959869230395e+01dB,-4.54967769428688e-02°)
2.66685866452142e+01	(1.36959853515527e+01dB,-4.56016499697554e-02°)
2.67300640866326e+01	(1.36959837760027e+01dB,-4.57067634606461e-02°)
2.67916832481898e+01	(1.36959822077770e+01dB,-4.58121180716849e-02°)
2.68534444565845e+01	(1.36959806178588e+01dB,-4.59177191761345e-02°)
2.69153480392686e+01	(1.36959790421536e+01dB,-4.60235618101043e-02°)
2.69773943244486e+01	(1.36959774554854e+01dB,-4.61296486716035e-02°)
2.70395836410879e+01	(1.36959758803360e+01dB,-4.62359826382373e-02°)
2.71019163189079e+01	(1.36959742966308e+01dB,-4.63425577685772e-02°)
2.71643926883902e+01	(1.36959727038725e+01dB,-4.64493776127467e-02°)
2.72270130807785e+01	(1.36959711080275e+01dB,-4.65564430844662e-02°)
2.72897778280798e+01	(1.36959695295449e+01dB,-4.66637616577203e-02°)
2.73526872630665e+01	(1.36959679302439e+01dB,-4.67713217639022e-02°)
2.74157417192782e+01	(1.36959663398459e+01dB,-4.68791348560698e-02°)
2.74789415310234e+01	(1.36959647397068e+01dB,-4.69871968530314e-02°)
2.75422870333811e+01	(1.36959631231919e+01dB,-4.70954994550618e-02°)
2.76057785622029e+01	(1.36959615402466e+01dB,-4.72040586559518e-02°)
2.76694164541145e+01	(1.36959599417569e+01dB,-4.73128669820831e-02°)
2.77332010465178e+01	(1.36959583036776e+01dB,-4.74219247933359e-02°)
2.77971326775923e+01	(1.36959567181049e+01dB,-4.75312368136370e-02°)
2.78612116862971e+01	(1.36959550960261e+01dB,-4.76407950213646e-02°)
2.79254384123728e+01	(1.36959535135964e+01dB,-4.77506136605155e-02°)
2.79898131963430e+01	(1.36959518940560e+01dB,-4.78606816618207e-02°)
2.80543363795165e+01	(1.36959502866528e+01dB,-4.79710005881711e-02°)
2.81190083039888e+01	(1.36959486558442e+01dB,-4.80815734839281e-02°)
2.81838293126439e+01	(1.36959470500235e+01dB,-4.81924089628510e-02°)
2.82487997491564e+01	(1.36959454145926e+01dB,-4.83034943986905e-02°)
2.83139199579932e+01	(1.36959437947921e+01dB,-4.84148369077357e-02°)
2.83791902844149e+01	(1.36959421810253e+01dB,-4.85264355065988e-02°)
2.84446110744785e+01	(1.36959405462642e+01dB,-4.86382915695182e-02°)
2.85101826750385e+01	(1.36959389171949e+01dB,-4.87504025749980e-02°)
2.85759054337488e+01	(1.36959373060517e+01dB,-4.88627771038831e-02°)
2.86417796990652e+01	(1.36959356705810e+01dB,-4.89754089220391e-02°)
2.87078058202463e+01	(1.36959340300418e+01dB,-4.90882980863990e-02°)
2.87739841473560e+01	(1.36959323774257e+01dB,-4.92014475168981e-02°)
2.88403150312654e+01	(1.36959307623708e+01dB,-4.93148601152360e-02°)
2.89067988236541e+01	(1.36959290997099e+01dB,-4.94285358696162e-02°)
2.89734358770126e+01	(1.36959274891060e+01dB,-4.95424692396999e-02°)
2.90402265446438e+01	(1.36959258243759e+01dB,-4.96566639924732e-02°)
2.91071711806654e+01	(1.36959241768571e+01dB,-4.97711236170555e-02°)
2.91742701400110e+01	(1.36959225436997e+01dB,-4.98858519693938e-02°)
2.92415237784327e+01	(1.36959208872609e+01dB,-5.00008428108877e-02°)
2.93089324525025e+01	(1.36959192334770e+01dB,-5.01160929394544e-02°)
2.93764965196146e+01	(1.36959175886365e+01dB,-5.02316159167648e-02°)
2.94442163379869e+01	(1.36959159459098e+01dB,-5.03474058698179e-02°)
2.95120922666632e+01	(1.36959142575450e+01dB,-5.04634537605779e-02°)
2.95801246655148e+01	(1.36959126103485e+01dB,-5.05797750554471e-02°)
2.96483138952427e+01	(1.36959109552146e+01dB,-5.06963621029130e-02°)
2.97166603173796e+01	(1.36959092895969e+01dB,-5.08132235540982e-02°)
2.97851642942912e+01	(1.36959076336051e+01dB,-5.09303471255960e-02°)
2.98538261891789e+01	(1.36959059701135e+01dB,-5.10477473078595e-02°)
2.99226463660812e+01	(1.36959042906134e+01dB,-5.11654155350397e-02°)
2.99916251898758e+01	(1.36959026418106e+01dB,-5.12833522694471e-02°)
3.00607630262816e+01	(1.36959009426405e+01dB,-5.14015609341182e-02°)
3.01300602418605e+01	(1.36958992856132e+01dB,-5.15200457406144e-02°)
3.01995172040194e+01	(1.36958976087938e+01dB,-5.16388031547952e-02°)
3.02691342810123e+01	(1.36958959306019e+01dB,-5.17578319158743e-02°)
3.03389118419420e+01	(1.36958942469237e+01dB,-5.18771357864682e-02°)
3.04088502567621e+01	(1.36958925839018e+01dB,-5.19967194505913e-02°)
3.04789498962791e+01	(1.36958908846977e+01dB,-5.21165666365911e-02°)
3.05492111321544e+01	(1.36958891976618e+01dB,-5.22366989161031e-02°)
3.06196343369060e+01	(1.36958874976609e+01dB,-5.23571068116761e-02°)
3.06902198839108e+01	(1.36958858060924e+01dB,-5.24777905068150e-02°)
3.07609681474063e+01	(1.36958841348625e+01dB,-5.25987604439863e-02°)
3.08318795024928e+01	(1.36958824127299e+01dB,-5.27199970570687e-02°)
3.09029543251352e+01	(1.36958807347175e+01dB,-5.28415196370473e-02°)
3.09741929921651e+01	(1.36958790280231e+01dB,-5.29633225148280e-02°)
3.10455958812828e+01	(1.36958773348998e+01dB,-5.30854064415220e-02°)
3.11171633710594e+01	(1.36958756155592e+01dB,-5.32077665118655e-02°)
3.11888958409386e+01	(1.36958739275367e+01dB,-5.33304182767502e-02°)
3.12607936712388e+01	(1.36958722266129e+01dB,-5.34533476582107e-02°)
3.13328572431551e+01	(1.36958705030498e+01dB,-5.35765574912019e-02°)
3.14050869387614e+01	(1.36958688027667e+01dB,-5.37000532447166e-02°)
3.14774831410124e+01	(1.36958670790220e+01dB,-5.38238350609787e-02°)
3.15500462337455e+01	(1.36958653564201e+01dB,-5.39478987833494e-02°)
3.16227766016830e+01	(1.36958636614375e+01dB,-5.40722539607085e-02°)
3.16956746304341e+01	(1.36958619415991e+01dB,-5.41968895068502e-02°)
3.17687407064969e+01	(1.36958602185893e+01dB,-5.43218147681381e-02°)
3.18419752172605e+01	(1.36958584766069e+01dB,-5.44470320274713e-02°)
3.19153785510068e+01	(1.36958567735908e+01dB,-5.45725317147648e-02°)
3.19889510969132e+01	(1.36958550254748e+01dB,-5.46983240027660e-02°)
3.20626932450539e+01	(1.36958533064766e+01dB,-5.48244109213735e-02°)
3.21366053864024e+01	(1.36958515676279e+01dB,-5.49507812087816e-02°)
3.22106879128335e+01	(1.36958498534473e+01dB,-5.50774476059641e-02°)
3.22849412171255e+01	(1.36958481248437e+01dB,-5.52044001020481e-02°)
3.23593656929620e+01	(1.36958463730105e+01dB,-5.53316453735534e-02°)
3.24339617349341e+01	(1.36958446217229e+01dB,-5.54591874094746e-02°)
3.25087297385426e+01	(1.36958428993066e+01dB,-5.55870244380324e-02°)
3.25836701002001e+01	(1.36958411550453e+01dB,-5.57151572431652e-02°)
3.26587832172328e+01	(1.36958394154289e+01dB,-5.58435786291005e-02°)
3.27340694878830e+01	(1.36958376601078e+01dB,-5.59722980221970e-02°)
3.28095293113111e+01	(1.36958359010881e+01dB,-5.61013199678498e-02°)
3.28851630875975e+01	(1.36958341493886e+01dB,-5.62306342168398e-02°)
3.29609712177449e+01	(1.36958323949222e+01dB,-5.63602518792697e-02°)
3.30369541036806e+01	(1.36958306319597e+01dB,-5.64901596564486e-02°)
3.31131121482583e+01	(1.36958288981461e+01dB,-5.66203729661957e-02°)
3.31894457552602e+01	(1.36958271139014e+01dB,-5.67508860593935e-02°)
3.32659553293996e+01	(1.36958253709388e+01dB,-5.68816986396319e-02°)
3.33426412763226e+01	(1.36958235876357e+01dB,-5.70128089129208e-02°)
3.34195040026106e+01	(1.36958218387222e+01dB,-5.71442313305666e-02°)
3.34965439157819e+01	(1.36958200851721e+01dB,-5.72759501230496e-02°)
3.35737614242946e+01	(1.36958183032185e+01dB,-5.74079715134667e-02°)
3.36511569375482e+01	(1.36958165258245e+01dB,-5.75402986969965e-02°)
3.37287308658860e+01	(1.36958147416833e+01dB,-5.76729293167150e-02°)
3.38064836205973e+01	(1.36958129556759e+01dB,-5.78058658778312e-02°)
3.38844156139194e+01	(1.36958111777423e+01dB,-5.79391112835504e-02°)
3.39625272590400e+01	(1.36958094106523e+01dB,-5.80726710812557e-02°)
3.40408189700992e+01	(1.36958076399041e+01dB,-5.82065283632132e-02°)
3.41192911621920e+01	(1.36958058373078e+01dB,-5.83406939462222e-02°)
3.41979442513700e+01	(1.36958040621478e+01dB,-5.84751703867539e-02°)
3.42767786546441e+01	(1.36958022739058e+01dB,-5.86099583620010e-02°)
3.43557947899865e+01	(1.36958004665089e+01dB,-5.87450526432004e-02°)
3.44349930763329e+01	(1.36957986787806e+01dB,-5.88804620800944e-02°)
3.45143739335847e+01	(1.36957968639569e+01dB,-5.90161841062017e-02°)
3.45939377826113e+01	(1.36957950894888e+01dB,-5.91522194368526e-02°)
3.46736850452522e+01	(1.36957932934056e+01dB,-5.92885676693792e-02°)
3.47536161443196e+01	(1.36957914924673e+01dB,-5.94252313675496e-02°)
3.48337315036002e+01	(1.36957896647327e+01dB,-5.95622044384762e-02°)
3.49140315478577e+01	(1.36957878751037e+01dB,-5.96994975373270e-02°)
3.49945167028348e+01	(1.36957860807158e+01dB,-5.98371095936549e-02°)
3.50751873952558e+01	(1.36957842535528e+01dB,-5.99750352990128e-02°)
3.51560440528288e+01	(1.36957824523064e+01dB,-6.01132786627229e-02°)
3.52370871042477e+01	(1.36957806285650e+01dB,-6.02518429834405e-02°)
3.53183169791947e+01	(1.36957788182584e+01dB,-6.03907285005369e-02°)
3.53997341083425e+01	(1.36957769955329e+01dB,-6.05299271302909e-02°)
3.54813389233566e+01	(1.36957751699211e+01dB,-6.06694483204769e-02°)
3.55631318568975e+01	(1.36957733426628e+01dB,-6.08092961963524e-02°)
3.56451133426234e+01	(1.36957715034024e+01dB,-6.09494590601261e-02°)
3.57272838151919e+01	(1.36957696954042e+01dB,-6.10899498061095e-02°)
3.58096437102626e+01	(1.36957678764816e+01dB,-6.12307670700461e-02°)
3.58921934644995e+01	(1.36957660112955e+01dB,-6.13719021698822e-02°)
3.59749335155732e+01	(1.36957641949292e+01dB,-6.15133652703731e-02°)
3.60578643021632e+01	(1.36957623376557e+01dB,-6.16551571702507e-02°)
3.61409862639603e+01	(1.36957605204069e+01dB,-6.17972766540837e-02°)
3.62242998416688e+01	(1.36957586809162e+01dB,-6.19397227771175e-02°)
3.63078054770091e+01	(1.36957568354394e+01dB,-6.20824929851597e-02°)
3.63915036127197e+01	(1.36957549965781e+01dB,-6.22255950426095e-02°)
3.64753946925597e+01	(1.36957531398476e+01dB,-6.23690260541468e-02°)
3.65594791613115e+01	(1.36957512896029e+01dB,-6.25127894765798e-02°)
3.66437574647823e+01	(1.36957494474913e+01dB,-6.26568880880946e-02°)
3.67282300498074e+01	(1.36957475911790e+01dB,-6.28013068945568e-02°)
3.68128973642521e+01	(1.36957456877831e+01dB,-6.29460597926535e-02°)
3.68977598570140e+01	(1.36957438660730e+01dB,-6.30911565326359e-02°)
3.69828179780256e+01	(1.36957419899601e+01dB,-6.32365840748090e-02°)
3.70680721782565e+01	(1.36957401493662e+01dB,-6.33823454981391e-02°)
3.71535229097162e+01	(1.36957382809915e+01dB,-6.35284440313423e-02°)
3.72391706254558e+01	(1.36957364073518e+01dB,-6.36748771357260e-02°)
3.73250157795710e+01	(1.36957345282008e+01dB,-6.38216540212614e-02°)
3.74110588272043e+01	(1.36957326484070e+01dB,-6.39687571508811e-02°)
3.74973002245473e+01	(1.36957307840737e+01dB,-6.41162100373736e-02°)
3.75837404288433e+01	(1.36957288984371e+01dB,-6.42639968374958e-02°)
3.76703798983898e+01	(1.36957270382107e+01dB,-6.44121315702101e-02°)
3.77572190925405e+01	(1.36957251577641e+01dB,-6.45605996983187e-02°)
3.78442584717082e+01	(1.36957232783291e+01dB,-6.47094150179437e-02°)
3.79314984973671e+01	(1.36957213756540e+01dB,-6.48585708464281e-02°)
3.80189396320550e+01	(1.36957194944572e+01dB,-6.50080716410854e-02°)
3.81065823393762e+01	(1.36957175964868e+01dB,-6.51579132736040e-02°)
3.81944270840035e+01	(1.36957157033612e+01dB,-6.53081049114659e-02°)
3.82824743316811e+01	(1.36957138013608e+01dB,-6.54586460602641e-02°)
3.83707245492267e+01	(1.36957119110401e+01dB,-6.56095288350938e-02°)
3.84591782045342e+01	(1.36957099983248e+01dB,-6.57607528280583e-02°)
3.85478357665760e+01	(1.36957081187137e+01dB,-6.59123392244046e-02°)
3.86366977054058e+01	(1.36957061937643e+01dB,-6.60642603962500e-02°)
3.87257644921606e+01	(1.36957043068981e+01dB,-6.62165489352696e-02°)
3.88150365990637e+01	(1.36957024026349e+01dB,-6.63691781936268e-02°)
3.89045144994269e+01	(1.36957004752926e+01dB,-6.65221586679101e-02°)
3.89941986676532e+01	(1.36956985540246e+01dB,-6.66754936349859e-02°)
3.90840895792390e+01	(1.36956966434911e+01dB,-6.68291828872143e-02°)
3.91741877107771e+01	(1.36956947290741e+01dB,-6.69832222922672e-02°)
3.92644935399588e+01	(1.36956928134763e+01dB,-6.71376214000390e-02°)
3.93550075455766e+01	(1.36956908763328e+01dB,-6.72923722552190e-02°)
3.94457302075266e+01	(1.36956889684934e+01dB,-6.74474892132181e-02°)
3.95366620068116e+01	(1.36956870155319e+01dB,-6.76029479401920e-02°)
3.96278034255427e+01	(1.36956851228331e+01dB,-6.77587848153509e-02°)
3.97191549469428e+01	(1.36956831735630e+01dB,-6.79149699512354e-02°)
3.98107170553485e+01	(1.36956812411054e+01dB,-6.80715061387399e-02°)
3.99024902362130e+01	(1.36956792882360e+01dB,-6.82284143610671e-02°)
3.99944749761085e+01	(1.36956773661843e+01dB,-6.83856851621991e-02°)
4.00866717627291e+01	(1.36956754015189e+01dB,-6.85433144354281e-02°)
4.01790810848928e+01	(1.36956734912531e+01dB,-6.87012992441830e-02°)
4.02717034325447e+01	(1.36956715455941e+01dB,-6.88596611035911e-02°)
4.03645392967593e+01	(1.36956695893324e+01dB,-6.90183820005086e-02°)
4.04575891697430e+01	(1.36956676248888e+01dB,-6.91774727427667e-02°)
4.05508535448371e+01	(1.36956656964024e+01dB,-6.93369298654689e-02°)
4.06443329165200e+01	(1.36956637378912e+01dB,-6.94967550624510e-02°)
4.07380277804100e+01	(1.36956617750392e+01dB,-6.96569373735800e-02°)
4.08319386332679e+01	(1.36956598160320e+01dB,-6.98175002577996e-02°)
4.09260659729998e+01	(1.36956578537500e+01dB,-6.99784307267838e-02°)
4.10204102986594e+01	(1.36956558727105e+01dB,-7.01397325312905e-02°)
4.11149721104509e+01	(1.36956539161773e+01dB,-7.03014075084431e-02°)
4.12097519097317e+01	(1.36956519621456e+01dB,-7.04634574378391e-02°)
4.13047501990148e+01	(1.36956499828192e+01dB,-7.06258750869163e-02°)
4.13999674819717e+01	(1.36956479975709e+01dB,-7.07886642959125e-02°)
4.14954042634350e+01	(1.36956460239401e+01dB,-7.09518346533323e-02°)
4.15910610494009e+01	(1.36956440450318e+01dB,-7.11153749281825e-02°)
4.16869383470322e+01	(1.36956420645307e+01dB,-7.12792950919793e-02°)
4.17830366646609e+01	(1.36956400851331e+01dB,-7.14435942549121e-02°)
4.18793565117905e+01	(1.36956381093934e+01dB,-7.16082798170831e-02°)
4.19758983990994e+01	(1.36956360887877e+01dB,-7.17733372269169e-02°)
4.20726628384431e+01	(1.36956341080432e+01dB,-7.19387750129609e-02°)
4.21696503428569e+01	(1.36956321371729e+01dB,-7.21045983553917e-02°)
4.22668614265589e+01	(1.36956301297363e+01dB,-7.22707988341994e-02°)
4.23642966049528e+01	(1.36956281234410e+01dB,-7.24373807373862e-02°)
4.24619563946299e+01	(1.36956261230126e+01dB,-7.26043498755367e-02°)
4.25598413133729e+01	(1.36956241366530e+01dB,-7.27717029660474e-02°)
4.26579518801579e+01	(1.36956221144816e+01dB,-7.29394388130116e-02°)
4.27562886151572e+01	(1.36956201225737e+01dB,-7.31075692955092e-02°)
4.28548520397426e+01	(1.36956181036709e+01dB,-7.32760840826808e-02°)
4.29536426764873e+01	(1.36956160719711e+01dB,-7.34449813227331e-02°)
4.30526610491697e+01	(1.36956140732220e+01dB,-7.36142773682317e-02°)
4.31519076827751e+01	(1.36956120600323e+01dB,-7.37839560894088e-02°)
4.32513831034995e+01	(1.36956100421709e+01dB,-7.39540309618510e-02°)
4.33510878387515e+01	(1.36956080052208e+01dB,-7.41244877121710e-02°)
4.34510224171557e+01	(1.36956060064358e+01dB,-7.42953458046088e-02°)
4.35511873685554e+01	(1.36956039706202e+01dB,-7.44665967603957e-02°)
4.36515832240152e+01	(1.36956019334292e+01dB,-7.46382436011243e-02°)
4.37522105158238e+01	(1.36955999037437e+01dB,-7.48102870346635e-02°)
4.38530697774971e+01	(1.36955978680880e+01dB,-7.49827276770148e-02°)
